ateneo	gruppo	codice	nome
70031	5	0010106203600003	studi internazionali, dello sviluppo e della cooperazione (L-36,L-37)
70031	14	0010106204700008	tecnica della riabilitazione psichiatrica (L/SNT2)
70031	14	0010106204800008	tecniche audiometriche (L/SNT3)
70031	14	0010106204800009	tecniche audioprotesiche (L/SNT3)
70031	14	0010106204900001	tecniche della prevenzione nell'ambiente e nei luoghi di lavoro (L/SNT4)
70031	14	0010106204800004	tecniche di laboratorio biomedico (L/SNT3)
70031	14	0010106204800002	tecniche di neurofisiopatologia (L/SNT3)
70031	14	0010106204800005	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70031	9	0010104017700001	tecniche erboristiche (24)
70031	9	0010106202900001	tecniche erboristiche (L-29)
70031	13	0010106202600001	tecnologie alimentari (L-26)
70031	14	0010106204700009	terapia della neuro e psicomotricità dell'età evolutiva (L/SNT2)
70031	13	0010106202600003	viticoltura ed enologia (L-26)
70032	11	0010206201700001	architettura (L-17)
70032	11	0010206200700003	civil and environmental engineering - ingegneria civile e ambientale (L-7)
70032	2	0010206200400001	design e comunicazione - già design e comunicazione visiva (L-4)
70032	2	0010204039900001	disegno industriale (42)
70032	12	0010206200800012	electronic and communications engineering - già ingegneria delle telecomunicazioni (L-8)
70032	12	0010206200900010	ingegneria aerospaziale (L-9)
70032	12	0010206200900017	ingegneria biomedica (L-9)
70032	12	0010206200900019	ingegneria chimica e alimentare (L-9)
70032	11	0010206200700001	ingegneria civile (L-7)
70032	12	0010206200900018	ingegneria dei materiali (L-9)
70032	12	0010206200800011	ingegneria del cinema e dei media digitali - già ingegneria del cinema e dei mezzi di comunicazione (L-8)
70032	12	0010206200900011	ingegneria dell'autoveicolo (L-9)
70032	12	0010206200900020	ingegneria della produzione industriale (L-9)
70032	11	0010206202300001	ingegneria edile (L-23)
70032	12	0010206200900016	ingegneria elettrica (L-9)
70032	12	0010204000500010	ingegneria elettrica - sedi di Torino e Alessandria (10)
70032	12	0010206200800008	ingegneria elettronica (L-8)
70032	12	0010206200900012	ingegneria energetica (L-9)
70032	12	0010206200800010	ingegneria fisica (L-8)
70032	12	0010206200800009	ingegneria gestionale (L-8,L-9)
70032	12	0010206200800013	ingegneria informatica (L-8)
70032	12	0010206200900014	ingegneria meccanica (L-9)
70032	11	0010206200700002	ingegneria per l'ambiente e il territorio (L-7)
70032	9	0010206203500001	matematica per l'ingegneria (L-35)
70032	11	0010206202100001	pianificazione territoriale, urbanistica e paesaggistico-ambientale (L-21)
70032	2	0010204039900002	progetto grafico e virtuale (42)
70032	11	0010204000100001	scienze dell'architettura (4)
70032	12	0010206200900021	tecnologie per l'industria manifatturiera (L-9)
70032	12	0010206205600001	tecnologie per l'industria manifatturiera (L-P03)
70033	14	0320106204900002	assistenza sanitaria (L/SNT4)
70033	9	0320106202700001	chimica (L-27)
70033	4	0320106201200002	comunicazione interlinguistica applicata (L-12)
70033	4	0320106201200003	comunicazione interlinguistica applicata alle professioni giuridiche (L-12)
70033	8	0320104015100001	consulenza del lavoro (2)
70033	3	0320106200500002	discipline storiche e filosofiche (L-5,L-42)
70033	7	0320106201800003	economia e gestione aziendale (L-18)
70033	7	0320106203300001	economia internazionale e mercati finanziari - già economia, commercio internazionale e mercati finanziari (L-33)
70033	7	0320104015300001	economia, commercio internazionale e mercati finanziari (28)
70033	9	0320106203000001	fisica (L-30)
70033	14	0320106204700001	fisioterapia (L/SNT2)
70033	9	0320106203400001	geologia (L-34)
70033	14	0320106204800001	igiene dentale (L/SNT3)
70033	14	0320106204600001	infermieristica (L/SNT1)
70033	11	0320106200700001	ingegneria civile e ambientale (L-7)
70033	12	0320106200800001	ingegneria elettronica e informatica - già ingegneria dell'informazione (L-8)
70033	12	0320106200900002	ingegneria industriale (L-9)
70033	12	0320106200900001	ingegneria navale (L-9)
70033	10	0320106203100001	intelligenza artificiale e data analytics (L-31)
70033	3	0320106201000001	lettere - già lettere antiche e moderne, arti, comunicazione (L-10)
70033	4	0320106201100001	lingue e letterature straniere (L-11)
70033	14	0320106204700003	logopedia (L/SNT2)
70033	9	0320106203500001	matematica (L-35)
70033	14	0320106204600002	ostetricia (L/SNT1)
70033	1	0320104010400001	scienze dell'educazione (18)
70033	1	0320106201900001	scienze dell'educazione (L-19)
70033	6	0320106202400001	scienze e tecniche psicologiche (L-24)
70033	9	0320106201300002	scienze e tecnologie biologiche (L-13,L-2)
70033	9	0320106203200001	scienze e tecnologie per l'ambiente e la natura (L-32)
70033	8	0320104015000001	scienze giuridiche (31)
70033	5	0320106203600002	scienze internazionali e diplomatiche (L-36)
70033	5	0320106203600001	scienze politiche e dell'amministrazione (L-36,L-16)
70033	14	0320106203900001	servizio sociale (L-39)
70033	9	0320106204100001	statistica per l'assicurazione e business analytics - già statistica e informatica per l'azienda, la finanza e l'assicurazione (L-41)
70033	14	0320106204700002	tecnica della riabilitazione psichiatrica (L/SNT2)
70033	14	0320106204900001	tecniche della prevenzione nell'ambiente e nei luoghi di lavoro (L/SNT4)
70033	14	0320106204800004	tecniche di laboratorio biomedico (L/SNT3)
70033	14	0320106204800009	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70034	13	0300106203800002	allevamento e salute animale (L-38)
70034	7	0300106201800002	banca e finanza (L-18)
70034	2	0300106200100001	beni culturali - già conservazione dei beni culturali (L-1)
70034	9	0300106200200002	biotecnologie (L-2)
70034	2	0300104008700001	conservazione dei beni culturali (13)
70034	2	0300106200300003	dams-discipline dell'audiovisivo, dei media e dello spettacolo - già dams-discipline delle arti, della musica e dello spettacolo (L-3)
70034	8	0300106201400004	diritto per le imprese e le istituzioni - già scienze dei servizi giuridici pubblici e privati (L-14)
70034	7	0300104015400001	economia aziendale (17)
70034	7	0300106201800001	economia aziendale (L-18)
70034	7	0300106203300001	economia e commercio (L-33)
70034	14	0300106204700002	educazione professionale (L/SNT2)
70034	3	0300106200500001	filosofia e trasformazione digitale (L-5)
70034	14	0300106204700003	fisioterapia (L/SNT2)
70034	14	0300106204600004	infermieristica (L/SNT1)
70034	10	0300106203100001	informatica (L-31)
70034	11	0300106200700002	ingegneria civile e ambientale - già ingegneria civile (L-7)
70034	11	0300104000800002	ingegneria dell'ambiente e delle risorse (8)
70034	12	0300106200800001	ingegneria elettronica (L-8)
70034	12	0300106200800002	ingegneria gestionale (L-8,L-9)
70034	12	0300106200900002	ingegneria industriale per la sostenibilità ambientale (L-9)
70034	12	0300106200900001	ingegneria meccanica (L-9)
70034	10	0300106203100002	internet of things, big data, machine learning - già tecnologie web e multimediali (L-31)
70034	3	0300106201000001	lettere (L-10)
70034	4	0300104010200001	lingue e letterature straniere (11)
70034	4	0300106201100004	lingue e letterature straniere (L-11, ex L-12)
70034	9	0300106203500001	matematica (L-35)
70034	4	0300106201200002	mediazione culturale (L-12)
70034	14	0300106204600005	ostetricia (L/SNT1)
70034	5	0300104009200002	relazioni pubbliche (14)
70034	5	0300106202000003	relazioni pubbliche (L-20)
70034	7	0300106205300001	scienza e cultura del cibo (L/GASTR)
70034	13	0300106202500003	scienze agrarie (L-25)
70034	11	0300106201700001	scienze dell'architettura (L-17)
70034	7	0300106201500001	scienze e tecniche del turismo culturale (L-15)
70034	13	0300106202600002	scienze e tecnologie alimentari (L-26)
70034	15	0300106202200001	scienze motorie (L-22)
70034	9	0300106203200001	scienze per l'ambiente e la natura (L-32)
70034	11	0300106202300001	tecniche dell'edilizia e del territorio (L-23)
70034	11	0300106205400001	tecniche dell'edilizia e del territorio (L-P01)
70034	14	0300106204800003	tecniche di laboratorio biomedico (L/SNT3)
70034	14	0300106204800002	tecniche di radiologia medica, per immagini e radioterapia (L/SNT3)
70034	10	0300106202000004	tecnologie digitali e comunicazione per le industrie creative - già scienze e tecnologie multimediali (L-20,L-31)
70034	13	0300106202500004	viticoltura ed enologia (L-25)
70035	2	0560104008700013	beni culturali - già scienze della documentazione, archivistiche, biblioteconomiche e vocali (13)
70035	9	0560106200200005	biotecnologie (L-2)
70035	5	0560106202000001	comunicazione, tecnologie e culture digitali - scienze della comunicazione (L-20)
70035	2	0560106200400001	design - già design per l'industria sostenibile e il territorio (L-4)
70035	7	0560106201800001	economia aziendale (L-18)
70035	13	0560106202500005	gestione sostenibile delle foreste e del verde urbano - già scienze delle foreste e della natura (L-25)
70035	12	0560106200900001	ingegneria industriale (L-9)
70035	3	0560106201000001	lettere moderne - già scienze umanistiche (L-10)
70035	4	0560106201100001	lingue e culture moderne (L-11)
70035	4	0560104021100001	mediazione linguistica per le istituzioni, le imprese e il commercio (3)
70035	13	0560106202500007	produzione sementiera e vivaismo (L-25)
70035	13	0560106205500002	produzione sementiera e vivaismo (L-P02)
70035	11	0560106202100001	progettazione del paesaggio e del territorio - già pianificazione e progettazione del paesaggio e dell'ambiente (L-21)
70035	5	0560106201600001	scienza della pubblica amministrazione (L-16)
70035	5	0560104016600002	scienza della pubblica amministrazione - dall'a.a. 2004/05 (19)
70035	13	0560106202500003	scienze agrarie e ambientali (L-25)
70035	9	0560106201300003	scienze biologiche (L-13)
70035	9	0560106201300004	scienze biologiche ambientali (L-13)
70035	2	0560106200100002	scienze dei beni culturali - già conservazione dei beni culturali (L-1, ex L-43)
70035	13	0560106202500006	scienze della montagna e dell'agricoltura - già scienze della montagna (L-25)
70035	9	0560106203200001	scienze naturali e ambientali - già scienze ambientali (L-32)
70035	5	0560104016400001	scienze organizzative e gestionali (15)
70035	5	0560106203600002	scienze politiche e delle relazioni internazionali - già scienze organizzative e gestionali (L-36)
70035	15	0560106202200001	sport, benessere e attività motoria in ambiente naturale (L-22)
70035	13	0560106202600001	tecnologie alimentari ed enologiche (L-26)
70035	13	0560106205500001	tecnologie per la gestione sostenibile dei sistemi zootecnici (L-P02)
70036	9	0270106202700005	chimica e tecnologie sostenibili (L-27)
70036	7	0270106203300001	commercio estero e turismo - già commercio estero (L-33)
70036	2	0270106200100001	conservazione e gestione dei beni e delle attività culturali (L-1)
70036	7	0270106201800003	digital management - management digitale (L-18)
70036	7	0270106201800001	economia aziendale - economics and management (L-18)
70036	7	0270106203300002	economia e commercio (L-33)
70036	7	0270106201800002	economics and management (L-18)
70036	3	0270106200500002	filosofia (L-5)
70036	7	0270106201500001	hospitality innovation and e-tourism - già innovazione nell'ospitalità, turismo e trasformazione digitale (L-15)
70036	10	0270106203100003	informatica (L-31)
70036	12	0270106200800001	ingegneria fisica (L-8)
70036	3	0270106201000003	lettere (L-10)
70036	4	0270106201100004	lingue e culture del mediterraneo e del medio oriente (L-11)
70036	4	0270104010200003	lingue e culture dell'eurasia e del mediterraneo (11)
70036	4	0270106201100002	lingue, civiltà e scienze del linguaggio - già lingue e civiltà moderne e contemporanee (L-11)
70036	4	0270106201100001	lingue, culture e società dell'Asia e dell'Africa mediterranea (L-11)
70036	7	0270104015400008	marketing e gestione delle imprese (17)
70036	4	0270106201200002	mediazione linguistica e culturale (L-12)
70036	3	0270106200500003	philosophy, international and economic studies - filosofia, studi internazionali ed economici (L-5)
70036	9	0270106203200003	scienze ambientali (L-32)
70036	14	0270106203900001	scienze della società e del servizio sociale (L-39)
70036	9	0270104005300004	scienze e tecnologie chimiche per la conservazione ed il restauro (21)
70036	9	0270106204400001	scienze e tecnologie per i beni culturali - già tecnologie per la conservazione e il restauro (L-43)
70036	3	0270106204200001	storia (L-42)
70037	11	0270206201700002	architettura - già architettura: tecniche e culture del progetto (L-17)
70037	11	0270206201700001	architettura costruzione conservazione - già scienze dell'architettura (L-17)
70037	2	0270206200400009	design (L-4)
70037	2	0270206200400007	design del prodotto, della comunicazione visiva e degli interni - già disegno industriale e multimedia (L-4)
70037	2	0270206200400006	design della moda e arti multimediali (L-4)
70037	11	0270206202100002	urbanistica e pianificazione del territorio (L-21)
70038	9	0760106200200003	biotecnologie (L-2)
70038	9	0760106202700001	chimica (L-27)
70038	7	0760106201800003	economia aziendale (L-18)
70038	11	0760106200700005	ingegneria civile e ambientale (L-7)
70038	12	0760106200900001	ingegneria meccanica (L-9)
70038	9	0760106203500004	matematica (L-35)
70038	2	0760106200100001	operatore dei beni culturali (L-1)
70038	11	0760106202100001	paesaggio, ambiente e verde urbano (L-21)
70038	1	0760106201900001	scienze dell'educazione e della formazione (L-19)
70038	10	0760106203100003	scienze e tecnologie informatiche (L-31)
70038	13	0760106202500006	scienze forestali e ambientali (L-25)
70038	9	0760106203400003	scienze geologiche ambientali - già scienze geologiche (L-34)
70038	3	0760106201000001	studi umanistici - già studi letterari, linguistici e storico-filosofici (L-10)
70038	11	0760106202300001	tecniche per l'edilizia e la gestione del territorio (L-23)
70038	13	0760106202500005	tecnologie agrarie (L-25)
70038	13	0760106202600001	tecnologie alimentari (L-26)
70039	14	0700106204800002	dietistica (L/SNT3)
70039	7	0700106201800001	economia aziendale (L-18)
70039	14	0700106204700001	fisioterapia (L/SNT2)
70039	14	0700106204600001	infermieristica (L/SNT1)
70039	10	0700106203100001	informatica (L-31)
70039	12	0700106200900002	ingegneria medica (L-9)
70039	11	0700106200700001	ingegneria per la sostenibilità e la sicurezza delle costruzioni (L-7)
70039	2	0700106200100003	lettere e beni culturali (L-1,L-10)
70039	9	0700106201300001	scienze biologiche (L-13)
70039	8	0700104015100002	scienze dei servizi giuridici per operatore giudiziario (2)
70039	7	0700106201500001	scienze del turismo ambientale - già scienze turistiche (L-15)
70039	5	0700106202000001	scienze della comunicazione (L-20)
70039	7	0700106205300001	scienze e culture del cibo (L/GASTR)
